P1061 0.00
P1214 0.00
P195 0.00
P293 0.00
P407 0.00
P507 0.00
P621 0.00
P757 0.00
P851 0.00
P87 0.00
P971 0.00
Y1210 0.00
P293 1.00
P407 1.00
P621 1.00
P87 1.00
Y1210 1.00
Y1211 1.00
Y134 1.00
Y135 1.00
Y292 1.00
Y406 1.00
Y620 1.00
Y86 1.00
P1068 10.00
P204 10.00
P21 10.00
P240 10.00
P300 10.00
P360 10.00
P420 10.00
P514 10.00
P568 10.00
P636 10.00
P772 10.00
P858 10.00
P96 10.00
P984 10.00
Y1081 10.00
Y1082 10.00
Y1277 10.00
Y1278 10.00
Y1312 10.00
Y139 10.00
Y140 10.00
Y181 10.00
Y182 10.00
Y20 10.00
Y231 10.00
Y232 10.00
Y239 10.00
Y3 10.00
Y345 10.00
Y346 10.00
Y359 10.00
Y4 10.00
Y454 10.00
Y455 10.00
Y492 10.00
Y493 10.00
Y549 10.00
Y550 10.00
Y567 10.00
P317 100.00
P439 100.00
Y1404 100.00
Y1405 100.00
Y251 100.00
Y252 100.00
Y316 100.00
Y375 100.00
Y376 100.00
Y438 100.00
Y821 101.00
Y822 101.00
Y863 101.00
Y864 101.00
Y579 102.00
Y580 102.00
Y652 102.00
Y653 102.00
P300 11.00
P420 11.00
P636 11.00
P96 11.00
Y100 11.00
Y101 11.00
Y106 11.00
Y108 11.00
Y1080 11.00
Y1081 11.00
Y109 11.00
Y117 11.00
Y119 11.00
Y120 11.00
Y125 11.00
Y127 11.00
Y1276 11.00
Y1277 11.00
Y128 11.00
Y132 11.00
Y140 11.00
Y141 11.00
Y1468 11.00
Y1469 11.00
Y1508 11.00
Y1509 11.00
Y1511 11.00
Y182 11.00
Y183 11.00
Y19 11.00
Y2 11.00
Y20 11.00
Y23 11.00
Y230 11.00
Y231 11.00
Y238 11.00
Y239 11.00
Y299 11.00
Y3 11.00
Y32 11.00
Y33 11.00
Y344 11.00
Y345 11.00
Y352 11.00
Y358 11.00
Y359 11.00
Y365 11.00
Y408 11.00
Y409 11.00
Y414 11.00
Y419 11.00
Y42 11.00
Y425 11.00
Y455 11.00
Y456 11.00
Y48 11.00
Y49 11.00
Y493 11.00
Y494 11.00
Y548 11.00
Y549 11.00
Y556 11.00
Y566 11.00
Y567 11.00
Y57 11.00
Y573 11.00
Y59 11.00
Y60 11.00
Y622 11.00
Y623 11.00
Y628 11.00
Y635 11.00
Y641 11.00
Y65 11.00
Y7 11.00
Y71 11.00
Y72 11.00
Y77 11.00
Y879 11.00
Y880 11.00
Y882 11.00
Y900 11.00
Y901 11.00
Y946 11.00
Y947 11.00
Y95 11.00
Y98 11.00
P1004 12.00
P1170 12.00
P1270 12.00
P1360 12.00
P1414 12.00
P1512 12.00
P186 12.00
P335 12.00
P497 12.00
P537 12.00
P676 12.00
P792 12.00
P81 12.00
P883 12.00
P950 12.00
Y1001 12.00
Y1002 12.00
Y1005 12.00
Y1079 12.00
Y1080 12.00
Y1167 12.00
Y1168 12.00
Y1171 12.00
Y1267 12.00
Y1268 12.00
Y1271 12.00
Y1357 12.00
Y1358 12.00
Y1361 12.00
Y141 12.00
Y1411 12.00
Y1412 12.00
Y1415 12.00
Y142 12.00
Y1511 12.00
Y1513 12.00
Y1516 12.00
Y1518 12.00
Y183 12.00
Y184 12.00
Y187 12.00
Y229 12.00
Y230 12.00
Y237 12.00
Y238 12.00
Y298 12.00
Y299 12.00
Y332 12.00
Y333 12.00
Y339 12.00
Y341 12.00
Y343 12.00
Y344 12.00
Y349 12.00
Y353 12.00
Y357 12.00
Y358 12.00
Y362 12.00
Y366 12.00
Y402 12.00
Y403 12.00
Y408 12.00
Y411 12.00
Y415 12.00
Y418 12.00
Y419 12.00
Y422 12.00
Y426 12.00
Y43 12.00
Y44 12.00
Y456 12.00
Y457 12.00
Y494 12.00
Y495 12.00
Y498 12.00
Y534 12.00
Y535 12.00
Y541 12.00
Y543 12.00
Y547 12.00
Y548 12.00
Y553 12.00
Y557 12.00
Y565 12.00
Y566 12.00
Y570 12.00
Y574 12.00
Y616 12.00
Y617 12.00
Y622 12.00
Y625 12.00
Y629 12.00
Y634 12.00
Y635 12.00
Y638 12.00
Y642 12.00
Y673 12.00
Y674 12.00
Y677 12.00
Y78 12.00
Y789 12.00
Y79 12.00
Y790 12.00
Y793 12.00
Y82 12.00
Y882 12.00
Y884 12.00
Y887 12.00
Y889 12.00
Y901 12.00
Y902 12.00
Y905 12.00
Y907 12.00
Y947 12.00
Y948 12.00
Y952 12.00
Y954 12.00
P10 13.00
P1018 13.00
P1047 13.00
P1084 13.00
P143 13.00
P15 13.00
P185 13.00
P186 13.00
P188 13.00
P276 13.00
P394 13.00
P458 13.00
P496 13.00
P497 13.00
P499 13.00
P602 13.00
P67 13.00
P69 13.00
P694 13.00
P739 13.00
P835 13.00
P903 13.00
P949 13.00
P950 13.00
P956 13.00
Y1017 13.00
Y1077 13.00
Y1079 13.00
Y12 13.00
Y14 13.00
Y142 13.00
Y17 13.00
Y228 13.00
Y229 13.00
Y236 13.00
Y237 13.00
Y25 13.00
Y26 13.00
Y297 13.00
Y298 13.00
Y30 13.00
Y336 13.00
Y337 13.00
Y339 13.00
Y348 13.00
Y349 13.00
Y361 13.00
Y362 13.00
Y410 13.00
Y411 13.00
Y421 13.00
Y422 13.00
Y457 13.00
Y538 13.00
Y539 13.00
Y541 13.00
Y552 13.00
Y553 13.00
Y569 13.00
Y570 13.00
Y624 13.00
Y625 13.00
Y637 13.00
Y638 13.00
Y693 13.00
Y89 13.00
Y9 13.00
Y90 13.00
Y902 13.00
Y909 13.00
Y93 13.00
P10 14.00
P1018 14.00
P1084 14.00
P143 14.00
P276 14.00
P355 14.00
P458 14.00
P559 14.00
P694 14.00
P806 14.00
P903 14.00
Y225 14.00
Y228 14.00
Y234 14.00
Y236 14.00
Y241 14.00
Y243 14.00
Y254 14.00
Y259 14.00
Y269 14.00
Y277 14.00
Y284 14.00
Y287 14.00
Y294 14.00
Y297 14.00
Y301 14.00
Y308 14.00
Y318 14.00
Y325 14.00
P1011 16.00
P1051 16.00
P1128 16.00
P1369 16.00
P1473 16.00
P189 16.00
P283 16.00
P399 16.00
P501 16.00
P609 16.00
P683 16.00
P743 16.00
P75 16.00
P841 16.00
P893 16.00
P959 16.00
Y1010 16.00
Y1059 16.00
Y1060 16.00
Y1122 16.00
Y1368 16.00
Y1472 16.00
Y159 16.00
Y160 16.00
Y171 16.00
Y172 16.00
Y472 16.00
Y473 16.00
Y484 16.00
Y485 16.00
Y682 16.00
Y755 16.00
Y756 16.00
Y892 16.00
Y969 16.00
Y970 16.00
P1027 17.00
P220 17.00
P283 17.00
P399 17.00
P527 17.00
P609 17.00
P709 17.00
P75 17.00
P841 17.00
P922 17.00
Y1026 17.00
Y145 17.00
Y146 17.00
Y152 17.00
Y153 17.00
Y165 17.00
Y166 17.00
Y176 17.00
Y177 17.00
Y191 17.00
Y192 17.00
Y197 17.00
Y198 17.00
Y206 17.00
Y207 17.00
Y213 17.00
Y214 17.00
Y219 17.00
Y222 17.00
Y223 17.00
Y282 17.00
Y398 17.00
Y521 17.00
Y522 17.00
Y526 17.00
Y608 17.00
Y708 17.00
Y74 17.00
Y840 17.00
Y921 17.00
P1068 18.00
P130 18.00
P530 18.00
P772 18.00
P858 18.00
P984 18.00
Y1067 18.00
Y110 18.00
Y111 18.00
Y121 18.00
Y122 18.00
Y129 18.00
Y146 18.00
Y1466 18.00
Y1467 18.00
Y147 18.00
Y192 18.00
Y193 18.00
Y281 18.00
Y282 18.00
Y34 18.00
Y35 18.00
Y397 18.00
Y398 18.00
Y460 18.00
Y461 18.00
Y465 18.00
Y466 18.00
Y478 18.00
Y479 18.00
Y489 18.00
Y490 18.00
Y50 18.00
Y503 18.00
Y504 18.00
Y509 18.00
Y51 18.00
Y510 18.00
Y516 18.00
Y517 18.00
Y529 18.00
Y607 18.00
Y608 18.00
Y61 18.00
Y62 18.00
Y73 18.00
Y74 18.00
Y771 18.00
Y798 18.00
Y799 18.00
Y813 18.00
Y814 18.00
Y839 18.00
Y840 18.00
Y847 18.00
Y848 18.00
Y857 18.00
Y983 18.00
P194 19.00
P505 19.00
P966 19.00
Y101 19.00
Y102 19.00
Y147 19.00
Y148 19.00
Y1507 19.00
Y1508 19.00
Y1515 19.00
Y1517 19.00
Y193 19.00
Y280 19.00
Y281 19.00
Y396 19.00
Y397 19.00
Y461 19.00
Y462 19.00
Y504 19.00
Y606 19.00
Y607 19.00
Y878 19.00
Y879 19.00
Y886 19.00
Y888 19.00
Y899 19.00
Y900 19.00
Y904 19.00
Y906 19.00
Y915 19.00
Y916 19.00
Y945 19.00
Y946 19.00
Y951 19.00
Y953 19.00
Y965 19.00
Y1125 2.00
Y1126 2.00
Y1211 2.00
Y1212 2.00
Y135 2.00
Y136 2.00
Y291 2.00
Y292 2.00
Y405 2.00
Y406 2.00
Y450 2.00
Y451 2.00
Y619 2.00
Y620 2.00
Y85 2.00
Y86 2.00
P1023 20.00
P1055 20.00
P149 20.00
P194 20.00
P286 20.00
P400 20.00
P463 20.00
P505 20.00
P612 20.00
P703 20.00
P751 20.00
P80 20.00
P81 20.00
P83 20.00
P843 20.00
P917 20.00
P966 20.00
Y1000 20.00
Y1001 20.00
Y1015 20.00
Y1016 20.00
Y1022 20.00
Y1045 20.00
Y1046 20.00
Y1167 20.00
Y1266 20.00
Y1267 20.00
Y1274 20.00
Y1275 20.00
Y1356 20.00
Y1357 20.00
Y1410 20.00
Y1411 20.00
Y148 20.00
Y1517 20.00
Y1518 20.00
Y279 20.00
Y280 20.00
Y340 20.00
Y341 20.00
Y350 20.00
Y351 20.00
Y353 20.00
Y363 20.00
Y364 20.00
Y366 20.00
Y395 20.00
Y396 20.00
Y412 20.00
Y413 20.00
Y415 20.00
Y423 20.00
Y424 20.00
Y426 20.00
Y44 20.00
Y45 20.00
Y462 20.00
Y542 20.00
Y543 20.00
Y554 20.00
Y555 20.00
Y557 20.00
Y571 20.00
Y572 20.00
Y574 20.00
Y605 20.00
Y606 20.00
Y626 20.00
Y627 20.00
Y629 20.00
Y639 20.00
Y640 20.00
Y642 20.00
Y672 20.00
Y673 20.00
Y691 20.00
Y692 20.00
Y702 20.00
Y737 20.00
Y738 20.00
Y788 20.00
Y789 20.00
Y888 20.00
Y889 20.00
Y906 20.00
Y907 20.00
Y908 20.00
Y916 20.00
Y953 20.00
Y954 20.00
Y955 20.00
P1023 21.00
P149 21.00
P15 21.00
P235 21.00
P286 21.00
P296 21.00
P394 21.00
P400 21.00
P416 21.00
P463 21.00
P561 21.00
P602 21.00
P612 21.00
P703 21.00
P809 21.00
P835 21.00
P91 21.00
P917 21.00
Y244 21.00
Y245 21.00
Y255 21.00
Y256 21.00
Y260 21.00
Y261 21.00
Y270 21.00
Y271 21.00
Y278 21.00
Y279 21.00
Y285 21.00
Y295 21.00
Y302 21.00
Y303 21.00
Y309 21.00
Y310 21.00
Y319 21.00
Y320 21.00
Y326 21.00
Y327 21.00
Y331 21.00
Y336 21.00
Y340 21.00
Y342 21.00
Y348 21.00
Y350 21.00
Y354 21.00
Y356 21.00
Y361 21.00
Y363 21.00
Y367 21.00
Y369 21.00
Y378 21.00
Y381 21.00
Y389 21.00
Y395 21.00
Y401 21.00
Y410 21.00
Y412 21.00
Y417 21.00
Y421 21.00
Y423 21.00
Y427 21.00
Y432 21.00
Y440 21.00
Y445 21.00
Y532 21.00
Y533 21.00
Y538 21.00
Y542 21.00
Y545 21.00
Y546 21.00
Y552 21.00
Y554 21.00
Y563 21.00
Y564 21.00
Y569 21.00
Y571 21.00
Y601 21.00
Y604 21.00
Y605 21.00
Y611 21.00
Y614 21.00
Y615 21.00
Y624 21.00
Y626 21.00
Y632 21.00
Y633 21.00
Y637 21.00
Y639 21.00
Y834 21.00
Y90 21.00
P242 22.00
P28 22.00
P559 22.00
P806 22.00
Y241 22.00
Y27 22.00
Y558 22.00
Y805 22.00
P743 24.00
P959 24.00
Y160 24.00
Y161 24.00
Y172 24.00
Y173 24.00
Y473 24.00
Y474 24.00
Y485 24.00
Y486 24.00
Y681 24.00
Y682 24.00
Y742 24.00
Y754 24.00
Y755 24.00
Y891 24.00
Y892 24.00
Y958 24.00
Y968 24.00
Y969 24.00
P1075 25.00
P123 25.00
P220 25.00
P324 25.00
P444 25.00
P527 25.00
P660 25.00
P781 25.00
P869 25.00
P992 25.00
Y1008 25.00
Y1009 25.00
Y1025 25.00
Y1026 25.00
Y1049 25.00
Y1050 25.00
Y1057 25.00
Y1058 25.00
Y112 25.00
Y113 25.00
Y1366 25.00
Y1367 25.00
Y1465 25.00
Y1471 25.00
Y214 25.00
Y215 25.00
Y36 25.00
Y37 25.00
Y52 25.00
Y522 25.00
Y523 25.00
Y53 25.00
Y707 25.00
Y708 25.00
Y920 25.00
Y921 25.00
P1076 26.00
P130 26.00
P179 26.00
P224 26.00
P324 26.00
P330 26.00
P444 26.00
P448 26.00
P491 26.00
P530 26.00
P63 26.00
P660 26.00
P664 26.00
P786 26.00
P869 26.00
P872 26.00
P996 26.00
Y1066 26.00
Y1067 26.00
Y1506 26.00
Y154 26.00
Y155 26.00
Y167 26.00
Y168 26.00
Y178 26.00
Y199 26.00
Y200 26.00
Y208 26.00
Y209 26.00
Y323 26.00
Y443 26.00
Y490 26.00
Y62 26.00
Y659 26.00
Y770 26.00
Y771 26.00
Y868 26.00
Y876 26.00
Y877 26.00
Y897 26.00
Y898 26.00
Y913 26.00
Y914 26.00
Y926 26.00
Y927 26.00
Y943 26.00
Y944 26.00
Y963 26.00
Y964 26.00
Y975 26.00
Y976 26.00
Y982 26.00
Y983 26.00
P330 27.00
P448 27.00
P664 27.00
P872 27.00
Y1013 27.00
Y1014 27.00
Y102 27.00
Y1020 27.00
Y1021 27.00
Y1029 27.00
Y103 27.00
Y1030 27.00
Y1043 27.00
Y1044 27.00
Y1053 27.00
Y1054 27.00
Y1063 27.00
Y1064 27.00
Y155 27.00
Y156 27.00
Y200 27.00
Y201 27.00
Y322 27.00
Y323 27.00
Y329 27.00
Y442 27.00
Y443 27.00
Y447 27.00
Y467 27.00
Y468 27.00
Y480 27.00
Y481 27.00
Y511 27.00
Y512 27.00
Y518 27.00
Y519 27.00
Y658 27.00
Y659 27.00
Y663 27.00
Y670 27.00
Y671 27.00
Y689 27.00
Y690 27.00
Y700 27.00
Y701 27.00
Y715 27.00
Y716 27.00
Y735 27.00
Y736 27.00
Y749 27.00
Y750 27.00
Y763 27.00
Y764 27.00
Y796 27.00
Y797 27.00
Y811 27.00
Y812 27.00
Y837 27.00
Y838 27.00
Y845 27.00
Y846 27.00
Y855 27.00
Y856 27.00
Y867 27.00
Y868 27.00
Y871 27.00
Y927 27.00
Y928 27.00
Y976 27.00
Y977 27.00
Y998 27.00
Y999 27.00
P1065 28.00
P202 28.00
P258 28.00
P380 28.00
P46 28.00
P513 28.00
P765 28.00
P843 28.00
P978 28.00
Y1030 28.00
Y1031 28.00
Y1064 28.00
Y1355 28.00
Y1356 28.00
Y1409 28.00
Y1410 28.00
Y156 28.00
Y157 28.00
Y201 28.00
Y246 28.00
Y247 28.00
Y257 28.00
Y262 28.00
Y263 28.00
Y272 28.00
Y273 28.00
Y304 28.00
Y305 28.00
Y311 28.00
Y312 28.00
Y321 28.00
Y322 28.00
Y328 28.00
Y329 28.00
Y370 28.00
Y371 28.00
Y379 28.00
Y382 28.00
Y383 28.00
Y390 28.00
Y391 28.00
Y428 28.00
Y429 28.00
Y433 28.00
Y434 28.00
Y441 28.00
Y442 28.00
Y446 28.00
Y447 28.00
Y45 28.00
Y468 28.00
Y469 28.00
Y512 28.00
Y657 28.00
Y658 28.00
Y662 28.00
Y663 28.00
Y716 28.00
Y717 28.00
Y764 28.00
Y787 28.00
Y788 28.00
Y842 28.00
Y928 28.00
Y929 28.00
Y977 28.00
P1032 29.00
P1065 29.00
P158 29.00
P202 29.00
P296 29.00
P416 29.00
P470 29.00
P513 29.00
P630 29.00
P718 29.00
P765 29.00
P809 29.00
P818 29.00
P853 29.00
P91 29.00
P930 29.00
P978 29.00
Y1031 29.00
Y1265 29.00
Y1273 29.00
Y157 29.00
Y469 29.00
Y656 29.00
Y657 29.00
Y661 29.00
Y662 29.00
Y717 29.00
Y803 29.00
Y804 29.00
Y808 29.00
Y817 29.00
Y833 29.00
Y834 29.00
Y929 29.00
P1127 3.00
P1213 3.00
P1314 3.00
P137 3.00
P452 3.00
Y1 3.00
Y100 3.00
Y107 3.00
Y108 3.00
Y1126 3.00
Y118 3.00
Y119 3.00
Y1212 3.00
Y126 3.00
Y127 3.00
Y1313 3.00
Y136 3.00
Y18 3.00
Y19 3.00
Y2 3.00
Y290 3.00
Y291 3.00
Y31 3.00
Y32 3.00
Y404 3.00
Y405 3.00
Y409 3.00
Y451 3.00
Y47 3.00
Y48 3.00
Y58 3.00
Y59 3.00
Y618 3.00
Y619 3.00
Y623 3.00
Y70 3.00
Y71 3.00
Y84 3.00
Y85 3.00
Y94 3.00
Y95 3.00
Y99 3.00
P1032 30.00
P158 30.00
P242 30.00
P28 30.00
P368 30.00
P470 30.00
P630 30.00
P718 30.00
P818 30.00
P930 30.00
Y531 30.00
Y544 30.00
Y558 30.00
