P2655 4.00
P2655 5.00
Y71 13.00
Y71 4.00
Y72 13.00
Y72 22.00
Y73 22.00
Y73 31.00
Y74 31.00
Y74 40.00
P75 40.00
P75 49.00
Y132 13.00
Y132 4.00
Y133 13.00
Y133 22.00
Y134 22.00
Y134 31.00
P135 31.00
P135 40.00
Y240 3.00
Y240 4.00
Y241 2.00
Y241 3.00
Y242 1.00
Y242 2.00
P243 0.00
P243 1.00
Y1 3.00
Y1 4.00
Y2 2.00
Y2 3.00
P3 1.00
P3 2.00
Y8 4.00
Y8 84.00
Y9 12.00
Y9 84.00
Y6 11.00
Y6 12.00
P7 10.00
P7 11.00
Y4 3.00
Y4 4.00
Y5 12.00
Y5 3.00
Y10 13.00
Y10 4.00
Y11 12.00
Y11 13.00
P2739 25.00
P2739 34.00
Y1443 111.00
Y1443 34.00
Y1444 111.00
Y1444 42.00
Y1445 118.00
Y1445 42.00
Y1446 118.00
Y1446 50.00
Y1447 125.00
Y1447 50.00
Y1448 125.00
Y1448 58.00
Y1449 58.00
Y1449 67.00
P1450 67.00
P1450 76.00
Y1451 50.00
Y1451 59.00
Y1452 58.00
Y1452 59.00
Y1453 133.00
Y1453 59.00
Y1454 133.00
Y1454 67.00
Y1314 111.00
Y1314 34.00
Y1315 111.00
Y1315 42.00
Y1316 118.00
Y1316 42.00
Y1317 118.00
Y1317 50.00
Y1318 125.00
Y1318 50.00
Y1319 125.00
Y1319 58.00
P1322 58.00
P1322 67.00
Y1320 132.00
Y1320 58.00
P1321 132.00
P1321 67.00
Y1323 50.00
Y1323 59.00
Y1324 58.00
Y1324 59.00
Y1325 133.00
Y1325 59.00
P1326 133.00
P1326 67.00
Y1365 111.00
Y1365 34.00
P1366 111.00
P1366 42.00
Y2801 103.00
Y2801 25.00
P2802 103.00
P2802 33.00
Y2295 102.00
Y2295 33.00
Y2296 102.00
Y2296 23.00
Y2297 23.00
Y2297 93.00
Y2298 13.00
Y2298 93.00
P2299 12.00
P2299 13.00
Y2240 102.00
Y2240 33.00
Y2241 102.00
Y2241 23.00
P2242 22.00
P2242 23.00
A174 0.00
A146 1.00
A147 10.00
A166 12.00
A169 14.00
A171 18.00
A162 2.00
A161 22.00
A168 24.00
A156 25.00
A160 3.00
A148 30.00
A153 33.00
A150 34.00
A145 4.00
A163 40.00
A149 41.00
A158 42.00
A152 46.00
A159 47.00
A173 48.00
A154 49.00
A155 5.00
A170 50.00
A172 54.00
A164 55.00
A165 59.00
A157 66.00
A151 67.00
A167 76.00
