1 1 5 17 16 2179 123 0 M1 6 0 6 A155 A145 1
2 2 5 17 16 2179 123 0 M1 6 0 6 A145 A154 7
3 3 5 17 16 2179 123 0 M3 6 0 6 A155 A145 1
4 4 5 17 16 2179 123 0 M3 6 0 6 A145 A163 7
5 5 5 17 16 2179 123 0 M5 6 0 6 A155 A145 1
6 6 5 17 16 2179 123 0 M5 6 0 6 A145 A174 7
7 7 5 17 16 2179 123 0 M7 6 0 6 A155 A145 1
8 8 5 17 16 2179 123 0 M7 6 0 6 A145 A146 7
9 9 5 17 16 2179 123 0 M9 6 0 6 A155 A145 1
10 10 5 17 16 2179 123 0 M9 6 0 6 A145 A147 7
11 11 5 17 16 2179 123 0 M11 6 0 6 A156 A150 1
12 12 5 17 16 2179 123 0 M11 6 0 6 A150 A167 7
13 13 5 17 16 2179 123 0 M13 6 0 6 A156 A150 1
14 14 5 17 16 2179 123 0 M13 6 0 6 A150 A151 7
15 15 5 17 16 2179 123 0 M15 6 0 6 A156 A150 1
16 16 5 17 16 2179 123 0 M15 6 0 6 A150 A158 7
17 17 5 17 16 2179 123 0 M17 6 0 6 A156 A153 1
18 18 5 17 16 2179 123 0 M17 6 0 6 A153 A166 8
19 19 5 17 16 2179 123 0 M19 6 0 6 A156 A153 1
20 20 5 17 16 2179 123 0 M19 6 0 6 A153 A161 8
