1 1 1 A155 0 0 6
1 1 2 P2655 3 3 9
1 1 3 A145 1 1 7
2 1 1 A145 0 0 6
2 1 2 Y71 3 3 9
2 1 3 Y72 2 2 8
2 1 4 Y73 2 2 8
2 1 5 Y74 2 2 8
2 1 6 P75 2 2 8
2 1 7 A154 1 1 7
3 1 1 A155 0 0 6
3 1 2 P2655 3 3 9
3 1 3 A145 1 1 7
4 1 1 A145 0 0 6
4 1 2 Y132 3 3 9
4 1 3 Y133 2 2 8
4 1 4 Y134 2 2 8
4 1 5 P135 2 2 8
4 1 6 A163 1 1 7
5 1 1 A155 0 0 6
5 1 2 P2655 3 3 9
5 1 3 A145 1 1 7
6 1 1 A145 0 0 6
6 1 2 Y240 3 3 9
6 1 3 Y241 2 2 8
6 1 4 Y242 2 2 8
6 1 5 P243 2 2 8
6 1 6 A174 1 1 7
7 1 1 A155 0 0 6
7 1 2 P2655 3 3 9
7 1 3 A145 1 1 7
8 1 1 A145 0 0 6
8 1 2 Y1 3 3 9
8 1 3 Y2 2 2 8
8 1 4 P3 2 2 8
8 1 5 A146 1 1 7
9 1 1 A155 0 0 6
9 1 2 P2655 3 3 9
9 1 3 A145 1 1 7
10 1 1 A145 0 0 6
10 1 2 Y8 3 3 9
10 1 3 Y9 1 1 7
10 1 4 Y6 2 2 8
10 1 5 P7 2 2 8
10 1 6 A147 1 1 7
10 2 1 A145 0 0 6
10 2 2 Y4 3 3 9
10 2 3 Y5 2 2 8
10 2 4 Y6 2 2 8
10 2 5 P7 2 2 8
10 2 6 A147 1 1 7
10 3 1 A145 0 0 6
10 3 2 Y10 3 3 9
10 3 3 Y11 2 2 8
10 3 4 Y6 2 2 8
10 3 5 P7 2 2 8
10 3 6 A147 1 1 7
11 1 1 A156 0 0 6
11 1 2 P2739 3 3 9
11 1 3 A150 1 1 7
12 1 1 A150 0 0 6
12 1 2 Y1443 3 3 9
12 1 3 Y1444 1 1 7
12 1 4 Y1445 2 2 8
12 1 5 Y1446 1 1 7
12 1 6 Y1447 2 2 8
12 1 7 Y1448 1 1 7
12 1 8 Y1449 2 2 8
12 1 9 P1450 2 2 8
12 1 10 A167 1 1 7
12 2 1 A150 0 0 6
12 2 2 Y1443 3 3 9
12 2 3 Y1444 1 1 7
12 2 4 Y1445 2 2 8
12 2 5 Y1446 1 1 7
12 2 6 Y1451 2 2 8
12 2 7 Y1452 2 2 8
12 2 8 Y1449 2 2 8
12 2 9 P1450 2 2 8
12 2 10 A167 1 1 7
12 3 1 A150 0 0 6
12 3 2 Y1443 3 3 9
12 3 3 Y1444 1 1 7
12 3 4 Y1445 2 2 8
12 3 5 Y1446 1 1 7
12 3 6 Y1451 2 2 8
12 3 7 Y1453 2 2 8
12 3 8 Y1454 1 1 7
12 3 9 P1450 2 2 8
12 3 10 A167 1 1 7
13 1 1 A156 0 0 6
13 1 2 P2739 3 3 9
13 1 3 A150 1 1 7
14 1 1 A150 0 0 6
14 1 2 Y1314 3 3 9
14 1 3 Y1315 1 1 7
14 1 4 Y1316 2 2 8
14 1 5 Y1317 1 1 7
14 1 6 Y1318 2 2 8
14 1 7 Y1319 1 1 7
14 1 8 P1322 2 2 8
14 1 9 A151 1 1 7
14 2 1 A150 0 0 6
14 2 2 Y1314 3 3 9
14 2 3 Y1315 1 1 7
14 2 4 Y1316 2 2 8
14 2 5 Y1317 1 1 7
14 2 6 Y1318 2 2 8
14 2 7 Y1319 1 1 7
14 2 8 Y1320 2 2 8
14 2 9 P1321 1 1 7
14 2 10 A151 1 1 7
14 3 1 A150 0 0 6
14 3 2 Y1314 3 3 9
14 3 3 Y1315 1 1 7
14 3 4 Y1316 2 2 8
14 3 5 Y1317 1 1 7
14 3 6 Y1323 2 2 8
14 3 7 Y1324 2 2 8
14 3 8 P1322 2 2 8
14 3 9 A151 1 1 7
14 4 1 A150 0 0 6
14 4 2 Y1314 3 3 9
14 4 3 Y1315 1 1 7
14 4 4 Y1316 2 2 8
14 4 5 Y1317 1 1 7
14 4 6 Y1323 2 2 8
14 4 7 Y1325 2 2 8
14 4 8 P1326 1 1 7
14 4 9 A151 1 1 7
15 1 1 A156 0 0 6
15 1 2 P2739 3 3 9
15 1 3 A150 1 1 7
16 1 1 A150 0 0 6
16 1 2 Y1365 3 3 9
16 1 3 P1366 1 1 7
16 1 4 A158 1 1 7
17 1 1 A156 0 0 6
17 1 2 Y2801 3 3 9
17 1 3 P2802 1 1 7
17 1 4 A153 1 1 7
18 1 1 A153 0 0 6
18 1 2 Y2295 3 3 9
18 1 3 Y2296 1 1 7
18 1 4 Y2297 2 2 8
18 1 5 Y2298 1 1 7
18 1 6 P2299 2 2 8
18 1 7 A166 1 1 7
19 1 1 A156 0 0 6
19 1 2 Y2801 3 3 9
19 1 3 P2802 1 1 7
19 1 4 A153 1 1 7
20 1 1 A153 0 0 6
20 1 2 Y2240 3 3 9
20 1 3 Y2241 1 1 7
20 1 4 P2242 2 2 8
20 1 5 A161 1 1 7
