1 1 5 17 16 2179 123 0 M1 6 0 6 A123 A113 1
2 2 5 17 16 2179 123 0 M1 6 0 6 A113 A114 8
3 3 5 17 16 2179 123 0 M3 6 0 6 A123 A113 1
4 4 5 17 16 2179 123 0 M3 6 0 6 A113 A127 8
5 5 5 17 16 2179 123 0 M5 6 0 6 A123 A113 1
6 6 5 17 16 2179 123 0 M5 6 0 6 A113 A118 8
7 7 5 17 16 2179 123 0 M7 6 0 6 A123 A114 1
8 8 5 17 16 2179 123 0 M7 6 0 6 A114 A130 15
9 9 5 17 16 2179 123 0 M9 6 0 6 A123 A115 1
10 10 5 17 16 2179 123 0 M10 6 0 6 A115 A123 7
11 11 5 17 16 2179 123 0 M11 6 0 6 A123 A115 1
12 12 5 17 16 2179 123 0 M11 6 0 6 A115 A119 7
13 13 5 17 16 2179 123 0 M13 6 0 6 A124 A113 1
14 14 5 17 16 2179 123 0 M13 6 0 6 A113 A115 15
15 15 5 17 16 2179 123 0 M15 6 0 6 A124 A113 1
16 16 5 17 16 2179 123 0 M16 6 0 6 A124 A114 1
17 17 5 17 16 2179 123 0 M16 6 0 6 A114 A129 7
18 18 5 17 16 2179 123 0 M18 6 0 6 A124 A113 1
19 19 5 17 16 2179 123 0 M18 6 0 6 A113 A126 15
20 20 5 17 16 2179 123 0 M20 6 0 6 A124 A114 1
21 21 5 17 16 2179 123 0 M21 6 0 6 A114 A124 7
22 22 5 17 16 2179 123 0 M22 6 0 6 A125 A113 1
23 23 5 17 16 2179 123 0 M22 6 0 6 A113 A119 9
24 24 5 17 16 2179 123 0 M24 6 0 6 A125 A113 1
25 25 5 17 16 2179 123 0 M24 6 0 6 A113 A118 9
26 26 5 17 16 2179 123 0 M26 6 0 6 A125 A113 1
27 27 5 17 16 2179 123 0 M26 6 0 6 A113 A118 9
28 28 5 17 16 2179 123 0 M28 6 0 6 A125 A113 1
29 29 5 17 16 2179 123 0 M28 6 0 6 A113 A118 9
30 30 5 17 16 2179 123 0 M30 6 0 6 A126 A113 1
31 31 5 17 16 2179 123 0 M30 6 0 6 A113 A123 13
32 32 5 17 16 2179 123 0 M32 6 0 6 A126 A113 1
33 33 5 17 16 2179 123 0 M32 6 0 6 A113 A120 13
34 34 5 17 16 2179 123 0 M34 6 0 6 A126 A114 1
35 35 5 17 16 2179 123 0 M34 6 0 6 A114 A118 7
36 36 5 17 16 2179 123 0 M36 6 0 6 A126 A114 1
37 37 5 17 16 2179 123 0 M37 6 0 6 A114 A126 7
38 38 5 17 16 2179 123 0 M38 6 0 6 A127 A113 1
39 39 5 17 16 2179 123 0 M38 6 0 6 A113 A130 12
40 40 5 17 16 2179 123 0 M40 6 0 6 A127 A114 1
41 41 5 17 16 2179 123 0 M40 6 0 6 A114 A123 17
42 42 5 17 16 2179 123 0 M42 6 0 6 A127 A114 1
43 43 5 17 16 2179 123 0 M43 6 0 6 A127 A113 1
44 44 5 17 16 2179 123 0 M44 6 0 6 A127 A113 1
45 45 5 17 16 2179 123 0 M44 6 0 6 A113 A132 12
46 46 5 17 16 2179 123 0 M46 6 0 6 A127 A114 1
47 47 5 17 16 2179 123 0 M46 6 0 6 A114 A115 17
48 48 5 17 16 2179 123 0 M48 6 0 6 A128 A113 1
49 49 5 17 16 2179 123 0 M48 6 0 6 A113 A127 10
50 50 5 17 16 2179 123 0 M50 6 0 6 A128 A113 1
51 51 5 17 16 2179 123 0 M50 6 0 6 A113 A119 10
52 52 5 17 16 2179 123 0 M52 6 0 6 A128 A113 1
53 53 5 17 16 2179 123 0 M53 6 0 6 A128 A113 1
54 54 5 17 16 2179 123 0 M53 6 0 6 A113 A118 10
55 55 5 17 16 2179 123 0 M55 6 0 6 A128 A113 1
56 56 5 17 16 2179 123 0 M56 6 0 6 A113 A128 10
57 57 5 17 16 2179 123 0 M57 6 0 6 A129 A113 1
58 58 5 17 16 2179 123 0 M57 6 0 6 A113 A128 16
59 59 5 17 16 2179 123 0 M59 6 0 6 A129 A113 1
60 60 5 17 16 2179 123 0 M59 6 0 6 A113 A125 16
61 61 5 17 16 2179 123 0 M61 6 0 6 A129 A113 1
62 62 5 17 16 2179 123 0 M61 6 0 6 A113 A124 16
63 63 5 17 16 2179 123 0 M63 6 0 6 A129 A113 1
64 64 5 17 16 2179 123 0 M63 6 0 6 A113 A128 16
65 65 5 17 16 2179 123 0 M65 6 0 6 A129 A113 1
