1 1 1 A41 0 0 6
1 1 2 Y25 3 3 9
1 1 3 Y26 1 1 7
1 1 4 Y21 2 2 8
1 1 5 P22 2 2 8
1 1 6 A44 2 2 8
1 2 1 A41 0 0 6
1 2 2 Y23 3 3 9
1 2 3 Y24 2 2 8
1 2 4 Y21 2 2 8
1 2 5 P22 2 2 8
1 2 6 A44 2 2 8
1 3 1 A41 0 0 6
1 3 2 Y19 3 3 9
1 3 3 Y20 2 2 8
1 3 4 Y21 2 2 8
1 3 5 P22 2 2 8
1 3 6 A44 2 2 8
2 1 1 A41 0 0 6
2 1 2 Y25 3 3 9
2 1 3 Y26 1 1 7
2 1 4 Y21 2 2 8
2 1 5 P22 2 2 8
2 1 6 A44 2 2 8
2 2 1 A41 0 0 6
2 2 2 Y23 3 3 9
2 2 3 Y24 2 2 8
2 2 4 Y21 2 2 8
2 2 5 P22 2 2 8
2 2 6 A44 2 2 8
2 3 1 A41 0 0 6
2 3 2 Y19 3 3 9
2 3 3 Y20 2 2 8
2 3 4 Y21 2 2 8
2 3 5 P22 2 2 8
2 3 6 A44 2 2 8
3 1 1 A41 0 0 6
3 1 2 Y17 3 3 9
3 1 3 Y18 1 1 7
3 1 4 Y13 2 2 8
3 1 5 P14 1 1 7
3 1 6 A43 2 2 8
3 2 1 A41 0 0 6
3 2 2 Y15 3 3 9
3 2 3 Y16 2 2 8
3 2 4 Y13 2 2 8
3 2 5 P14 1 1 7
3 2 6 A43 2 2 8
3 3 1 A41 0 0 6
3 3 2 Y11 3 3 9
3 3 3 Y12 2 2 8
3 3 4 Y13 2 2 8
3 3 5 P14 1 1 7
3 3 6 A43 2 2 8
4 1 1 A41 0 0 6
4 1 2 Y7 3 3 9
4 1 3 Y8 1 1 7
4 1 4 Y3 2 2 8
4 1 5 Y4 1 1 7
4 1 6 Y5 2 2 8
4 1 7 P6 2 2 8
4 1 8 A42 2 2 8
4 2 1 A41 0 0 6
4 2 2 Y1 3 3 9
4 2 3 Y2 2 2 8
4 2 4 Y3 2 2 8
4 2 5 Y4 1 1 7
4 2 6 Y5 2 2 8
4 2 7 P6 2 2 8
4 2 8 A42 2 2 8
4 3 1 A41 0 0 6
4 3 2 Y9 3 3 9
4 3 3 Y10 2 2 8
4 3 4 Y3 2 2 8
4 3 5 Y4 1 1 7
4 3 6 Y5 2 2 8
4 3 7 P6 2 2 8
4 3 8 A42 2 2 8
5 1 1 A41 0 0 6
5 1 2 Y7 3 3 9
5 1 3 Y8 1 1 7
5 1 4 Y3 2 2 8
5 1 5 Y4 1 1 7
5 1 6 Y5 2 2 8
5 1 7 P6 2 2 8
5 1 8 A42 2 2 8
5 2 1 A41 0 0 6
5 2 2 Y1 3 3 9
5 2 3 Y2 2 2 8
5 2 4 Y3 2 2 8
5 2 5 Y4 1 1 7
5 2 6 Y5 2 2 8
5 2 7 P6 2 2 8
5 2 8 A42 2 2 8
5 3 1 A41 0 0 6
5 3 2 Y9 3 3 9
5 3 3 Y10 2 2 8
5 3 4 Y3 2 2 8
5 3 5 Y4 1 1 7
5 3 6 Y5 2 2 8
5 3 7 P6 2 2 8
5 3 8 A42 2 2 8
6 1 1 A41 0 0 6
6 1 2 Y7 3 3 9
6 1 3 Y8 1 1 7
6 1 4 Y3 2 2 8
6 1 5 Y4 1 1 7
6 1 6 Y5 2 2 8
6 1 7 P6 2 2 8
6 1 8 A42 2 2 8
6 2 1 A41 0 0 6
6 2 2 Y1 3 3 9
6 2 3 Y2 2 2 8
6 2 4 Y3 2 2 8
6 2 5 Y4 1 1 7
6 2 6 Y5 2 2 8
6 2 7 P6 2 2 8
6 2 8 A42 2 2 8
6 3 1 A41 0 0 6
6 3 2 Y9 3 3 9
6 3 3 Y10 2 2 8
6 3 4 Y3 2 2 8
6 3 5 Y4 1 1 7
6 3 6 Y5 2 2 8
6 3 7 P6 2 2 8
6 3 8 A42 2 2 8
7 1 1 A41 0 0 6
7 1 2 Y7 3 3 9
7 1 3 Y8 1 1 7
7 1 4 Y3 2 2 8
7 1 5 Y4 1 1 7
7 1 6 Y5 2 2 8
7 1 7 P6 2 2 8
7 1 8 A42 2 2 8
7 2 1 A41 0 0 6
7 2 2 Y1 3 3 9
7 2 3 Y2 2 2 8
7 2 4 Y3 2 2 8
7 2 5 Y4 1 1 7
7 2 6 Y5 2 2 8
7 2 7 P6 2 2 8
7 2 8 A42 2 2 8
7 3 1 A41 0 0 6
7 3 2 Y9 3 3 9
7 3 3 Y10 2 2 8
7 3 4 Y3 2 2 8
7 3 5 Y4 1 1 7
7 3 6 Y5 2 2 8
7 3 7 P6 2 2 8
7 3 8 A42 2 2 8
8 1 1 A41 0 0 6
8 1 2 Y7 3 3 9
8 1 3 Y8 1 1 7
8 1 4 Y3 2 2 8
8 1 5 Y4 1 1 7
8 1 6 Y5 2 2 8
8 1 7 P6 2 2 8
8 1 8 A42 2 2 8
8 2 1 A41 0 0 6
8 2 2 Y1 3 3 9
8 2 3 Y2 2 2 8
8 2 4 Y3 2 2 8
8 2 5 Y4 1 1 7
8 2 6 Y5 2 2 8
8 2 7 P6 2 2 8
8 2 8 A42 2 2 8
8 3 1 A41 0 0 6
8 3 2 Y9 3 3 9
8 3 3 Y10 2 2 8
8 3 4 Y3 2 2 8
8 3 5 Y4 1 1 7
8 3 6 Y5 2 2 8
8 3 7 P6 2 2 8
8 3 8 A42 2 2 8
9 1 1 A41 0 0 6
9 1 2 Y7 3 3 9
9 1 3 Y8 1 1 7
9 1 4 Y3 2 2 8
9 1 5 Y4 1 1 7
9 1 6 Y5 2 2 8
9 1 7 P6 2 2 8
9 1 8 A42 2 2 8
9 2 1 A41 0 0 6
9 2 2 Y1 3 3 9
9 2 3 Y2 2 2 8
9 2 4 Y3 2 2 8
9 2 5 Y4 1 1 7
9 2 6 Y5 2 2 8
9 2 7 P6 2 2 8
9 2 8 A42 2 2 8
9 3 1 A41 0 0 6
9 3 2 Y9 3 3 9
9 3 3 Y10 2 2 8
9 3 4 Y3 2 2 8
9 3 5 Y4 1 1 7
9 3 6 Y5 2 2 8
9 3 7 P6 2 2 8
9 3 8 A42 2 2 8
10 1 1 A41 0 0 6
10 1 2 Y7 3 3 9
10 1 3 Y8 1 1 7
10 1 4 Y3 2 2 8
10 1 5 Y4 1 1 7
10 1 6 Y5 2 2 8
10 1 7 P6 2 2 8
10 1 8 A42 2 2 8
10 2 1 A41 0 0 6
10 2 2 Y1 3 3 9
10 2 3 Y2 2 2 8
10 2 4 Y3 2 2 8
10 2 5 Y4 1 1 7
10 2 6 Y5 2 2 8
10 2 7 P6 2 2 8
10 2 8 A42 2 2 8
10 3 1 A41 0 0 6
10 3 2 Y9 3 3 9
10 3 3 Y10 2 2 8
10 3 4 Y3 2 2 8
10 3 5 Y4 1 1 7
10 3 6 Y5 2 2 8
10 3 7 P6 2 2 8
10 3 8 A42 2 2 8
11 1 1 A41 0 0 6
11 1 2 Y7 3 3 9
11 1 3 Y8 1 1 7
11 1 4 Y3 2 2 8
11 1 5 Y4 1 1 7
11 1 6 Y5 2 2 8
11 1 7 P6 2 2 8
11 1 8 A42 2 2 8
11 2 1 A41 0 0 6
11 2 2 Y1 3 3 9
11 2 3 Y2 2 2 8
11 2 4 Y3 2 2 8
11 2 5 Y4 1 1 7
11 2 6 Y5 2 2 8
11 2 7 P6 2 2 8
11 2 8 A42 2 2 8
11 3 1 A41 0 0 6
11 3 2 Y9 3 3 9
11 3 3 Y10 2 2 8
11 3 4 Y3 2 2 8
11 3 5 Y4 1 1 7
11 3 6 Y5 2 2 8
11 3 7 P6 2 2 8
11 3 8 A42 2 2 8
12 1 1 A41 0 0 6
12 1 2 Y7 3 3 9
12 1 3 Y8 1 1 7
12 1 4 Y3 2 2 8
12 1 5 Y4 1 1 7
12 1 6 Y5 2 2 8
12 1 7 P6 2 2 8
12 1 8 A42 2 2 8
12 2 1 A41 0 0 6
12 2 2 Y1 3 3 9
12 2 3 Y2 2 2 8
12 2 4 Y3 2 2 8
12 2 5 Y4 1 1 7
12 2 6 Y5 2 2 8
12 2 7 P6 2 2 8
12 2 8 A42 2 2 8
12 3 1 A41 0 0 6
12 3 2 Y9 3 3 9
12 3 3 Y10 2 2 8
12 3 4 Y3 2 2 8
12 3 5 Y4 1 1 7
12 3 6 Y5 2 2 8
12 3 7 P6 2 2 8
12 3 8 A42 2 2 8
13 1 1 A42 0 0 6
13 1 2 Y71 3 3 9
13 1 3 Y72 1 1 7
13 1 4 Y69 2 2 8
13 1 5 P70 2 2 8
13 1 6 A44 2 2 8
13 2 1 A42 0 0 6
13 2 2 Y67 3 3 9
13 2 3 Y68 2 2 8
13 2 4 Y69 2 2 8
13 2 5 P70 2 2 8
13 2 6 A44 2 2 8
13 3 1 A42 0 0 6
13 3 2 Y73 3 3 9
13 3 3 Y74 2 2 8
13 3 4 Y69 2 2 8
13 3 5 P70 2 2 8
13 3 6 A44 2 2 8
13 4 1 A42 0 0 6
13 4 2 Y73 3 3 9
13 4 3 Y75 2 2 8
13 4 4 Y76 1 1 7
13 4 5 P70 2 2 8
13 4 6 A44 2 2 8
14 1 1 A42 0 0 6
14 1 2 Y61 3 3 9
14 1 3 Y62 1 1 7
