1 1 5 17 16 2179 123 0 M1 6 0 6 A123 A113 1
2 2 5 17 16 2179 123 0 M1 6 0 6 A113 A114 8
3 3 5 17 16 2179 123 0 M3 6 0 6 A123 A113 1
4 4 5 17 16 2179 123 0 M3 6 0 6 A113 A127 8
5 5 5 17 16 2179 123 0 M5 6 0 6 A123 A113 1
6 6 5 17 16 2179 123 0 M5 6 0 6 A113 A118 8
7 7 5 17 16 2179 123 0 M7 6 0 6 A123 A114 1
8 8 5 17 16 2179 123 0 M7 6 0 6 A114 A130 15
9 9 5 17 16 2179 123 0 M9 6 0 6 A123 A115 1
10 10 5 17 16 2179 123 0 M10 6 0 6 A115 A123 7
11 11 5 17 16 2179 123 0 M11 6 0 6 A123 A115 1
12 12 5 17 16 2179 123 0 M11 6 0 6 A115 A119 7
13 13 5 17 16 2179 123 0 M13 6 0 6 A124 A113 1
14 14 5 17 16 2179 123 0 M13 6 0 6 A113 A115 15
15 15 5 17 16 2179 123 0 M15 6 0 6 A124 A113 1
16 16 5 17 16 2179 123 0 M16 6 0 6 A124 A114 1
17 17 5 17 16 2179 123 0 M16 6 0 6 A114 A129 7
18 18 5 17 16 2179 123 0 M18 6 0 6 A124 A113 1
19 19 5 17 16 2179 123 0 M18 6 0 6 A113 A126 15
20 20 5 17 16 2179 123 0 M20 6 0 6 A124 A114 1
