1 1 1 A123 0 0 6
1 1 2 Y1077 3 3 9
1 1 3 P1078 1 1 7
1 1 4 A113 1 1 7
2 1 1 A113 0 0 6
2 1 2 Y6 3 3 9
2 1 3 Y7 1 1 7
2 1 4 Y3 2 2 8
2 1 5 Y4 2 2 8
2 1 6 P5 2 2 8
2 1 7 A114 1 1 7
2 2 1 A113 0 0 6
2 2 2 Y1 3 3 9
2 2 3 Y2 2 2 8
2 2 4 Y3 2 2 8
2 2 5 Y4 2 2 8
2 2 6 P5 2 2 8
2 2 7 A114 1 1 7
3 1 1 A123 0 0 6
3 1 2 Y1077 3 3 9
3 1 3 P1078 1 1 7
3 1 4 A113 1 1 7
4 1 1 A113 0 0 6
4 1 2 Y92 3 3 9
4 1 3 Y93 1 1 7
4 1 4 Y90 2 2 8
4 1 5 P91 2 2 8
4 1 6 A127 1 1 7
4 2 1 A113 0 0 6
4 2 2 Y88 3 3 9
4 2 3 Y89 2 2 8
4 2 4 Y90 2 2 8
4 2 5 P91 2 2 8
4 2 6 A127 1 1 7
5 1 1 A123 0 0 6
5 1 2 Y1077 3 3 9
5 1 3 P1078 1 1 7
5 1 4 A113 1 1 7
6 1 1 A113 0 0 6
6 1 2 Y29 3 3 9
6 1 3 Y30 1 1 7
6 1 4 Y26 2 2 8
6 1 5 Y27 1 1 7
6 1 6 P28 2 2 8
6 1 7 A118 1 1 7
6 2 1 A113 0 0 6
6 2 2 Y24 3 3 9
6 2 3 Y25 2 2 8
6 2 4 Y26 2 2 8
6 2 5 Y27 1 1 7
6 2 6 P28 2 2 8
6 2 7 A118 1 1 7
7 1 1 A123 0 0 6
7 1 2 Y1079 3 3 9
7 1 3 Y1080 2 2 8
7 1 4 Y1081 2 2 8
7 1 5 Y1082 2 2 8
7 1 6 P1083 2 2 8
7 1 7 A114 1 1 7
8 1 1 A114 0 0 6
8 1 2 Y212 3 3 9
8 1 3 Y213 1 1 7
8 1 4 Y214 2 2 8
8 1 5 Y215 2 2 8
8 1 6 Y216 2 2 8
8 1 7 P217 2 2 8
8 1 8 A130 1 1 7
9 1 1 A123 0 0 6
9 1 2 P1084 3 3 9
9 1 3 A115 1 1 7
10 1 1 A115 0 0 6
10 1 2 P276 3 3 9
10 1 3 A123 1 1 7
11 1 1 A123 0 0 6
11 1 2 P1084 3 3 9
11 1 3 A115 1 1 7
12 1 1 A115 0 0 6
12 1 2 Y243 3 3 9
12 1 3 Y244 1 1 7
12 1 4 Y245 2 2 8
12 1 5 Y246 1 1 7
12 1 6 Y247 2 2 8
12 1 7 Y248 1 1 7
12 1 8 Y249 2 2 8
12 1 9 Y250 1 1 7
12 1 10 Y251 2 2 8
12 1 11 Y252 1 1 7
12 1 12 P253 2 2 8
12 1 13 A119 1 1 7
13 1 1 A124 0 0 6
13 1 2 Y1122 3 3 9
13 1 3 Y1123 1 1 7
13 1 4 Y1124 2 2 8
13 1 5 Y1125 1 1 7
13 1 6 Y1126 2 2 8
13 1 7 P1127 2 2 8
13 1 8 A113 1 1 7
14 1 1 A113 0 0 6
14 1 2 Y11 3 3 9
14 1 3 Y12 1 1 7
14 1 4 P10 2 2 8
14 1 5 A115 1 1 7
14 2 1 A113 0 0 6
14 2 2 Y8 3 3 9
14 2 3 Y9 2 2 8
14 2 4 P10 2 2 8
14 2 5 A115 1 1 7
15 1 1 A124 0 0 6
15 1 2 Y1122 3 3 9
15 1 3 Y1123 1 1 7
15 1 4 Y1124 2 2 8
15 1 5 Y1125 1 1 7
15 1 6 Y1126 2 2 8
15 1 7 P1127 2 2 8
15 1 8 A113 1 1 7
16 1 1 A124 0 0 6
16 1 2 P1128 3 3 9
16 1 3 A114 1 1 7
17 1 1 A114 0 0 6
17 1 2 Y205 3 3 9
17 1 3 Y206 1 1 7
17 1 4 Y207 2 2 8
17 1 5 Y208 1 1 7
17 1 6 Y209 2 2 8
17 1 7 Y210 1 1 7
17 1 8 P211 2 2 8
17 1 9 A129 1 1 7
18 1 1 A124 0 0 6
18 1 2 Y1122 3 3 9
18 1 3 Y1123 1 1 7
18 1 4 Y1124 2 2 8
18 1 5 Y1125 1 1 7
18 1 6 Y1126 2 2 8
18 1 7 P1127 2 2 8
18 1 8 A113 1 1 7
19 1 1 A113 0 0 6
19 1 2 Y84 3 3 9
19 1 3 Y85 2 2 8
19 1 4 Y86 2 2 8
19 1 5 P87 2 2 8
19 1 6 A126 1 1 7
20 1 1 A124 0 0 6
20 1 2 P1128 3 3 9
20 1 3 A114 1 1 7
21 1 1 A114 0 0 6
21 1 2 P189 3 3 9
21 1 3 A124 1 1 7
22 1 1 A125 0 0 6
22 1 2 Y1167 3 3 9
22 1 3 P1170 2 2 8
22 1 4 A113 1 1 7
22 2 1 A125 0 0 6
22 2 2 Y1167 3 3 9
22 2 3 Y1168 2 2 8
22 2 4 P1169 1 1 7
22 2 5 A113 1 1 7
22 3 1 A125 0 0 6
22 3 2 Y1167 3 3 9
22 3 3 Y1171 2 2 8
22 3 4 P1172 1 1 7
22 3 5 A113 1 1 7
23 1 1 A113 0 0 6
23 1 2 Y41 3 3 9
23 1 3 Y42 1 1 7
23 1 4 Y33 2 2 8
23 1 5 Y34 1 1 7
23 1 6 Y35 2 2 8
23 1 7 Y36 1 1 7
23 1 8 Y37 2 2 8
23 1 9 Y38 1 1 7
23 1 10 Y39 2 2 8
23 1 11 P40 2 2 8
23 1 12 A119 1 1 7
23 2 1 A113 0 0 6
23 2 2 Y31 3 3 9
23 2 3 Y32 2 2 8
23 2 4 Y33 2 2 8
23 2 5 Y34 1 1 7
23 2 6 Y35 2 2 8
23 2 7 Y36 1 1 7
23 2 8 Y37 2 2 8
23 2 9 Y38 1 1 7
23 2 10 Y39 2 2 8
23 2 11 P40 2 2 8
23 2 12 A119 1 1 7
24 1 1 A125 0 0 6
24 1 2 Y1167 3 3 9
24 1 3 P1170 2 2 8
24 1 4 A113 1 1 7
24 2 1 A125 0 0 6
24 2 2 Y1167 3 3 9
24 2 3 Y1168 2 2 8
24 2 4 P1169 1 1 7
24 2 5 A113 1 1 7
24 3 1 A125 0 0 6
24 3 2 Y1167 3 3 9
24 3 3 Y1171 2 2 8
24 3 4 P1172 1 1 7
24 3 5 A113 1 1 7
25 1 1 A113 0 0 6
25 1 2 Y29 3 3 9
25 1 3 Y30 1 1 7
25 1 4 Y26 2 2 8
25 1 5 Y27 1 1 7
25 1 6 P28 2 2 8
25 1 7 A118 1 1 7
25 2 1 A113 0 0 6
